CarubvID	ProteinName	LocusID	ProteinLength	Pacid
10001581	XP_006288336.1	17884650	298	20910185
10000758	XP_006287549.1	17884655	508	20910831
10000758	XP_023636409.1	17884655	510	20910831
10000786	XP_006287577.1	17884656	501	20910194
10000488	XP_006287294.2	17884658	581	20910164
10000488	XP_023637044.1	17884658	582	20910164
10002691	XP_006289235.1	17884659	340	20911001
10023816	XP_006293510.1	17887577	278	20903899
10025205	XP_006296056.1	17887580	247	20901316
10023356	XP_006293480.1	17887583	401	20904031
10023356	XP_023640209.1	17887583	355	20904031
10023565	XP_006293500.1	17887586	341	20903966
10024256	XP_006295177.1	17887587	149	20903203
10024889	XP_023640103.1	17887590	537	20902255
10024889	XP_023640104.1	17887590	283	20902255
10023562	XP_006293497.2	17887597	319	20902811
10024296	XP_006293395.1	17887604	135	20903892
10023901	XP_006294849.1	17887606	255	20901700
10023582	XP_023640268.1	17887614	347	20903739
10024536	XP_006295437.1	17887616	441	20901260
10025273	XP_006296121.1	17887619	991	20903639
10023547	XP_006294514.1	17887620	347	20901206
10025640	XP_006296456.1	17887621	1294	20903391
10023012	XP_006294019.1	17887627	519	20903061
10022709	XP_006293747.1	17887628	739	20901225
10025432	XP_006296267.1	17887630	1083	20901453
10022683	XP_006293723.2	17887640	759	20901800
10023106	XP_006294112.1	17887641	484	20902984
10024016	XP_006294960.1	17887643	222	20902098
10023162	XP_006294167.1	17887662	463	20902197
10024601	XP_006295497.1	17887663	328	20902657
10022714	XP_006293755.1	17887664	736	20903631
10023327	XP_006294319.2	17887667	388	20903014
10022970	XP_006293376.1	17887672	533	20904216
10025229	XP_006296079.1	17887685	246	20903171
10023950	XP_006294900.2	17887686	822	20901386
10023894	XP_006294843.1	17887693	257	20903106
10025567	XP_006296394.1	17887694	587	20901467
10022657	XP_006293699.1	17887696	805	20903679
10024072	XP_023640199.1	17887704	206	20903595
10024072	XP_023640199.1	17887704	206	20903596
10024072	XP_023640200.1	17887704	206	20903595
10024072	XP_023640200.1	17887704	206	20903596
10024503	XP_006295407.1	17887712	254	20902125
10022763	XP_006293784.1	17887714	696	20901889
10025145	XP_006296002.2	17887720	395	20902518
10024589	XP_023640923.1	17887721	999	20904294
10024685	XP_023639578.1	17887722	432	20902406
10023322	XP_006294314.1	17887726	410	20903878
10023410	XP_006294388.1	17887728	385	20902627
10022914	XP_006293923.1	17887730	563	20902757
10022595	XP_023639704.1	17887736	967	20901876
10022595	XP_023639705.1	17887736	980	20901876
10023818	XP_006294766.2	17887760	240	20902121
10024959	XP_006295833.1	17887764	309	20901886
10024687	XP_006295580.1	17887771	390	20901373
10025282	XP_006296130.1	17887774	197	20902787
10025282	XP_023640014.1	17887774	197	20902787
10025282	XP_023640016.1	17887774	197	20902787
10023832	XP_006294781.2	17887780	260	20901172
10022793	XP_006293812.1	17887793	665	20903005
10022793	XP_006293812.1	17887793	665	20903006
10022742	XP_006293768.1	17887795	712	20901657
10022582	XP_006293629.1	17887798	963	20902445
10023857	XP_006294805.1	17887803	265	20901825
10024772	XP_006295657.2	17887806	448	20902737
10023159	XP_006294166.1	17887809	464	20902536
10023159	XP_023639848.1	17887809	465	20902536
10024980	XP_023639685.1	17887815	521	20901320
10024696	XP_006295588.1	17887818	2176	20903673
10022804	XP_023641016.1	17887819	650	20903325
10022864	XP_006293857.1	17887822	595	20901483
10023691	XP_006294647.1	17887826	308	20902417
10022932	XP_006293941.2	17887829	487	20901616
10023402	XP_006294386.1	17887840	387	20902450
10024577	XP_006295474.1	17887843	215	20901893
10022865	XP_006293880.1	17887856	594	20902288
10025153	XP_006296009.1	17887867	319	20901374
10023554	XP_006294521.1	17887870	345	20902292
10023554	XP_023639675.1	17887870	343	20902292
10023501	XP_006293484.2	17887872	435	20902452
10025353	XP_006296191.2	17887873	582	20904069
10023592	XP_006294556.1	17887876	333	20902851
10023592	XP_023640562.1	17887876	286	20902851
10022726	XP_023640041.1	17887879	676	20904209
10022931	XP_023640511.1	17887880	569	20903850
10022931	XP_023640511.1	17887880	569	20903851
10025125	XP_006295982.1	17887881	1553	20903490
10025125	XP_023639671.1	17887881	1553	20903490
10023795	XP_006294749.1	17887885	283	20903192
10025277	XP_006296125.1	17887886	279	20902253
10022509	XP_006293561.1	17887887	1410	20904265
10025059	XP_023640468.1	17887889	503	20902299
10024043	XP_006294976.1	17887890	214	20902296
10025099	XP_006295957.1	17887891	392	20903870
10024956	XP_006295830.1	17887897	529	20901867
10022574	XP_023639735.1	17887898	972	20903857
10022574	XP_023639736.1	17887898	972	20903857
10022905	XP_006293375.1	17887899	572	20903183
10025699	XP_006296511.1	17887903	209	20901990
10025160	XP_006296015.1	17887904	1705	20901310
10025160	XP_023640954.1	17887904	1637	20901310
10023022	XP_006294030.2	17887917	505	20901361
10024270	XP_006295190.1	17887920	144	20903704
10024270	XP_023639948.1	17887920	144	20903704
10024270	XP_023639949.1	17887920	144	20903704
10024270	XP_023639950.1	17887920	144	20903704
10022975	XP_006293984.1	17887921	531	20903227
10023924	XP_006294871.1	17887923	248	20903184
10024081	XP_006295009.1	17887924	202	20901193
10025692	XP_006293436.1	17887925	1087	20903822
10024336	XP_006295248.1	17887926	119	20902355
10024876	XP_006295756.1	17887929	133	20902976
10025445	XP_006296277.1	17887934	1881	20901619
10025445	XP_023639330.1	17887934	1881	20901619
10024958	XP_006295832.2	17887936	159	20902414
10023766	XP_006293506.1	17887938	291	20901548
10023766	XP_023640087.1	17887938	291	20901548
10022642	XP_006293683.1	17887939	830	20901888
10024032	XP_023639499.1	17887948	227	20903680
10023191	XP_006294195.2	17887952	440	20904244
10025046	XP_006293532.1	17887957	302	20901319
10023544	XP_006294511.1	17887959	347	20903175
10022958	XP_006293968.1	17887961	537	20903101
10022958	XP_023639394.1	17887961	531	20903101
10023015	XP_006294022.1	17887962	518	20901292
10025658	XP_006296473.1	17887963	1040	20903512
10024966	XP_006295839.1	17887964	468	20901667
10024559	XP_006295457.1	17887982	400	20901415
10023154	XP_006294161.1	17887985	465	20902639
10024737	XP_006295624.1	17887986	498	20903292
10023478	XP_006294465.1	17887996	367	20901495
10023478	XP_006294465.1	17887996	367	20901496
10023685	XP_006294648.1	17888004	310	20902032
10022592	XP_023639680.1	17888005	949	20903335
10022592	XP_023639681.1	17888005	942	20903335
10023949	XP_006294899.1	17888006	241	20901100
10023949	XP_023640943.1	17888006	242	20901100
10024083	XP_006295012.1	17888007	202	20901565
10023874	XP_006294823.1	17888012	260	20902060
10024833	XP_006295714.1	17888015	150	20901595
10025516	XP_006296344.1	17888017	751	20901239
10025138	XP_006295986.2	17888025	388	20903035
10023044	XP_006294053.1	17888026	506	20901307
10023155	XP_006294162.1	17888028	464	20902119
10023155	XP_023640642.1	17888028	475	20902119
10023155	XP_023640643.1	17888028	401	20902119
10023078	XP_006294084.1	17888029	495	20902596
10025678	XP_006296492.1	17888036	258	20902593
10024461	XP_006295369.1	17888040	71	20901994
10022926	XP_006293936.2	17888045	541	20901229
10023194	XP_023640919.1	17888046	452	20901118
10024767	XP_006295654.1	17888061	249	20902625
10024599	XP_006295495.1	17888064	142	20903029
10024627	XP_023639649.1	17888065	239	20902278
10022818	XP_006293834.1	17888068	631	20902575
10022556	XP_006293610.1	17888069	1037	20903056
10022556	XP_023641044.1	17888069	1037	20903056
10022556	XP_023641045.1	17888069	1037	20903056
10024101	XP_006295033.1	17888070	196	20903066
10025314	XP_006296161.1	17888075	587	20903215
10025314	XP_023639585.1	17888075	491	20903215
10023687	XP_006294650.1	17888077	309	20904182
10024369	XP_006293396.2	17888085	98	20901216
10024369	XP_006293396.2	17888085	98	20901217
10024369	XP_006293397.2	17888085	99	20901216
10024369	XP_006293397.2	17888085	99	20901217
10023262	XP_006294264.1	17888090	430	20904016
10025386	XP_006296221.1	17888091	102	20901770
10023157	XP_006294164.1	17888097	464	20901711
10025180	XP_023640739.1	17888102	276	20903693
10023648	XP_023640727.1	17888110	354	20903657
10023333	XP_006294326.1	17888113	407	20901598
10022530	XP_006293584.1	17888114	1184	20902466
10025211	XP_006296061.1	17888119	260	20901067
10022759	XP_023640640.1	17888120	687	20901486
10024182	XP_006295107.1	17888121	170	20902366
10023720	XP_006294683.1	17888124	302	20903583
10024813	XP_023640356.1	17888134	261	20902644
10022578	XP_023639504.1	17888135	1031	20902723
10023895	XP_006294844.1	17888136	256	20903889
10022581	XP_006293627.1	17888139	966	20901364
10022581	XP_006293628.1	17888139	966	20901364
10022581	XP_023640241.1	17888139	966	20901364
10023596	XP_023639790.1	17888141	324	20901190
10023596	XP_023639791.1	17888141	324	20901190
10025121	XP_006295978.1	17888142	364	20902404
10023922	XP_006294869.2	17888147	208	20902533
10024196	XP_006295122.1	17888149	166	20903729
10023116	XP_006294120.2	17888154	463	20902729
10022685	XP_006293364.2	17888155	717	20902890
10024347	XP_006295260.1	17888156	116	20902567
10025312	XP_006296159.1	17888160	636	20902506
10023232	XP_023640548.1	17888163	440	20902507
10023232	XP_023640549.1	17888163	439	20902507
10023232	XP_023640550.1	17888163	430	20902507
10023192	XP_006294196.2	17888164	446	20904079
10025531	XP_023640601.1	17888166	913	20903586
10025531	XP_023640602.1	17888166	913	20903586
10025531	XP_023640603.1	17888166	912	20903586
10025531	XP_023640604.1	17888166	911	20903586
10025531	XP_023640605.1	17888166	910	20903586
10022637	XP_006293680.1	17888168	839	20903160
10022637	XP_023639927.1	17888168	838	20903160
10022637	XP_023639928.1	17888168	677	20903160
10024380	XP_006295291.1	17888171	105	20901284
10025182	XP_006296036.1	17888173	368	20904176
10023626	XP_006294591.1	17888174	326	20901784
10023016	XP_023640592.1	17888190	572	20902901
10023016	XP_023640593.1	17888190	572	20902901
10025711	XP_006296522.1	17888196	224	20902432
10024411	XP_006295323.1	17888203	91	20902183
10023138	XP_006294145.1	17888218	470	20903719
10023138	XP_023640569.1	17888218	469	20903719
10023208	XP_023639762.1	17888221	463	20901859
10023208	XP_023639763.1	17888221	389	20901859
10023208	XP_023639764.1	17888221	389	20901859
10025608	XP_023640165.1	17888222	613	20903713
10023212	XP_023640532.1	17888228	461	20902402
10023121	XP_006294126.1	17888236	476	20904245
10022872	XP_023639759.1	17888237	590	20903454
10022872	XP_023639760.1	17888237	590	20903454
10023098	XP_023639332.1	17888239	496	20904276
10023453	XP_023640574.1	17888241	491	20901985
10023453	XP_023640575.1	17888241	373	20901985
10025384	XP_006296219.1	17888243	352	20902154
10023275	XP_023641031.1	17888247	435	20901263
10023275	XP_023641032.1	17888247	435	20901263
10023275	XP_023641033.1	17888247	425	20901263
10023275	XP_023641034.1	17888247	425	20901263
10025141	XP_006295997.1	17888252	540	20903830
10023463	XP_006294450.1	17888253	370	20902407
10023463	XP_023640657.1	17888253	373	20902407
10023463	XP_023640658.1	17888253	368	20902407
10022547	XP_006293599.1	17888256	1064	20901433
10022547	XP_023639574.1	17888256	1065	20901433
10022547	XP_023639575.1	17888256	919	20901433
10022547	XP_023639576.1	17888256	812	20901433
10022629	XP_006293359.1	17888257	846	20902083
10023963	XP_006294911.1	17888258	237	20904015
10023706	XP_006294671.1	17888261	305	20901231
10023706	XP_023640467.1	17888261	305	20901231
10024914	XP_006295790.1	17888262	215	20902927
10024571	XP_006295468.1	17888275	343	20902280
10022783	XP_023639628.1	17888276	934	20901515
10022783	XP_023639628.1	17888276	934	20901516
10022783	XP_023639629.1	17888276	934	20901515
10022783	XP_023639629.1	17888276	934	20901516
10025462	XP_006296292.1	17888279	889	20903605
10025315	XP_006296162.1	17888280	540	20902398
10023097	XP_006294104.1	17888282	486	20901559
10023097	XP_006294104.1	17888282	486	20901560
10023097	XP_023640453.1	17888282	486	20901559
10023097	XP_023640453.1	17888282	486	20901560
10024933	XP_006295807.2	17888284	377	20901230
10025270	XP_023639770.1	17888285	261	20902384
10025414	XP_006296247.1	17888292	337	20901470
10023945	XP_006294895.1	17888296	241	20901975
10023210	XP_006293380.1	17888304	448	20901508
10022801	XP_006293457.1	17888306	656	20901552
10024527	XP_023640977.1	17888308	830	20902919
10022501	XP_023639615.1	17888309	2188	20903310
10022501	XP_023639616.1	17888309	2187	20903310
10022722	XP_006293762.1	17888312	725	20902246
10024361	XP_006295273.1	17888313	111	20902733
10024361	XP_006295273.1	17888313	111	20902734
10023006	XP_006293466.1	17888317	522	20904019
10024092	XP_006295021.1	17888321	199	20902247
10024092	XP_006295021.1	17888321	199	20902248
10024092	XP_006295022.1	17888321	199	20902247
10024092	XP_006295022.1	17888321	199	20902248
10024092	XP_023639853.1	17888321	199	20902247
10024092	XP_023639853.1	17888321	199	20902248
10024892	XP_006295771.1	17888327	261	20903137
10023188	XP_023639812.1	17888343	385	20902542
10022680	XP_006293720.2	17888345	746	20904064
10025063	XP_006295926.1	17888370	200	20901151
10025723	XP_006296531.1	17888372	118	20904073
10022822	XP_006293838.1	17888376	628	20902394
10023929	XP_006294880.1	17888377	246	20902300
10023929	XP_006294880.1	17888377	246	20902301
10023929	XP_023640160.1	17888377	226	20902300
10023929	XP_023640160.1	17888377	226	20902301
10022952	XP_006293962.2	17888378	518	20901696
10023195	XP_006294199.1	17888379	452	20902624
10023358	XP_023640049.1	17888394	377	20903963
10023943	XP_006294893.1	17888397	242	20902906
10024753	XP_006295638.2	17888398	357	20902285
10025334	XP_006296175.1	17888400	611	20901113
10023378	XP_006294361.1	17888403	393	20903951
10025589	XP_006296411.1	17888404	1623	20902836
10023762	XP_006294720.1	17888405	293	20903165
10022796	XP_006293814.1	17888408	662	20902903
10022796	XP_006293815.1	17888408	662	20902903
10025545	XP_006296372.1	17888410	439	20902953
10025545	XP_023640524.1	17888410	321	20902953
10025545	XP_023640525.1	17888410	289	20902953
10024896	XP_006295774.1	17888411	436	20901606
10023768	XP_006294722.1	17888416	290	20904117
10023935	XP_006294885.2	17888426	214	20902950
10022749	XP_006293773.1	17888427	706	20901512
10022749	XP_006293773.1	17888427	706	20901513
10022749	XP_023639845.1	17888427	580	20901512
10022749	XP_023639845.1	17888427	580	20901513
10024943	XP_006295817.2	17888429	437	20901555
10023960	XP_006294909.2	17888458	224	20902487
10025622	XP_006296442.1	17888460	348	20901883
10025283	XP_006296131.1	17888462	858	20901219
10025591	XP_023640793.1	17888465	541	20903855
10025591	XP_023640794.1	17888465	472	20903855
10025591	XP_023640795.1	17888465	472	20903855
10025591	XP_023640796.1	17888465	451	20903855
10025591	XP_023640797.1	17888465	519	20903855
10023709	XP_006294674.2	17888466	404	20902114
10024675	XP_006295571.1	17888468	787	20901255
10024675	XP_023639632.1	17888468	789	20901255
10024675	XP_023639633.1	17888468	789	20901255
10024675	XP_023639634.1	17888468	789	20901255
10024675	XP_023639635.1	17888468	787	20901255
10024675	XP_023639636.1	17888468	785	20901255
10022619	XP_006293663.1	17888474	864	20902245
10022619	XP_023640771.1	17888474	803	20902245
10023424	XP_006294407.1	17888484	381	20901511
10025092	XP_006295950.1	17888485	303	20903324
10025092	XP_023639462.1	17888485	349	20903324
10024637	XP_006293402.1	17888486	224	20903838
10022967	XP_006293976.2	17888487	517	20901112
10022538	XP_023639380.1	17888488	1063	20903908
10023996	XP_006294943.1	17888496	228	20901947
10024120	XP_006295052.1	17888502	192	20903518
10025004	XP_006295874.1	17888507	777	20903241
10024555	XP_006295452.1	17888510	486	20903054
10023029	XP_006294037.1	17888516	509	20902361
10023925	XP_006294872.1	17888519	248	20903913
10023912	XP_006294859.1	17888528	251	20901576
10025670	XP_006296485.1	17888529	298	20901249
10023030	XP_006294038.1	17888552	509	20902005
10023030	XP_006294039.1	17888552	509	20902005
10023030	XP_023639372.1	17888552	509	20902005
10024498	XP_023639353.1	17888554	722	20904021
10025198	XP_023639326.1	17888561	199	20902717
10025198	XP_023639327.1	17888561	199	20902717
10023263	XP_006294266.1	17888564	430	20903682
10022613	XP_023640430.1	17888566	903	20902281
10022660	XP_006293702.1	17888569	799	20902853
10022732	XP_006293452.1	17888570	719	20901377
10023862	XP_006294810.1	17888571	263	20902273
10025340	XP_006296180.1	17888578	180	20902140
10023295	XP_023639660.1	17888579	304	20902552
10024859	XP_006295739.2	17888587	301	20903875
10022698	XP_006293736.1	17888588	754	20903093
10023112	XP_006294116.2	17888589	471	20902848
10023566	XP_006294530.1	17888591	341	20903968
10023380	XP_006294363.1	17888600	392	20901717
10022964	XP_006293974.1	17888601	536	20902769
10024677	XP_006295565.1	17888608	1483	20902213
10024677	XP_023641047.1	17888608	1483	20902213
10022961	XP_006293970.1	17888611	536	20904060
10022961	XP_006293970.1	17888611	536	20904061
10022961	XP_006293970.1	17888611	536	20904062
10022961	XP_023639362.1	17888611	536	20904060
10022961	XP_023639362.1	17888611	536	20904061
10022961	XP_023639362.1	17888611	536	20904062
10022961	XP_023639363.1	17888611	536	20904060
10022961	XP_023639363.1	17888611	536	20904061
10022961	XP_023639363.1	17888611	536	20904062
10022961	XP_023639364.1	17888611	536	20904060
10022961	XP_023639364.1	17888611	536	20904061
10022961	XP_023639364.1	17888611	536	20904062
10022961	XP_023639365.1	17888611	536	20904060
10022961	XP_023639365.1	17888611	536	20904061
10022961	XP_023639365.1	17888611	536	20904062
